mmsi,speed,course,nav_status,rot,pos_accuracy,raim,heading,timestamp,timestamp_external,latitude,longitude
212209000,0.0,30.1,5,0,False,False,126,43,1739194184067,64.660748,24.40327
230128800,0.0,360.0,0,-128,True,True,511,21,1739194221658,59.92246,22.413287
230091290,1.1,248.7,12,-128,False,False,511,21,1739194221658,60.15332,20.290133
230157520,0.0,0.0,0,-128,True,True,511,56,1729776776940,60.443955,22.252715
230992970,0.0,217.7,0,0,True,False,284,22,1739194221706,60.474597,26.951278
230914000,0.0,187.2,5,0,True,False,191,30,1739194051103,60.108528,19.919557
636023502,0.4,181.0,1,0,True,False,243,37,1706958938333,59.51505,24.5173
230044260,0.0,0.0,0,-128,False,False,511,22,1739194224169,60.148918,24.928585
230671000,0.0,81.5,5,-5,True,False,132,6,1708148947293,60.219197,25.199915
230660000,0.0,155.8,5,0,True,False,198,44,1739194082473,63.84404,23.01895
230989260,0.0,357.9,5,0,False,False,100,31,1739194171723,60.10697,19.92411
230108590,2.9,47.1,0,-127,True,False,56,24,1739194226240,60.146667,24.993257
246248000,0.0,84.4,5,-2,False,False,116,28,1688020031956,59.879653,23.22487
230145000,0.0,20.1,5,0,True,False,323,55,1739194075617,60.161793,24.901612
230988890,0.0,334.0,15,0,True,False,304,27,1739194228151,63.838363,23.032337
230990880,0.0,146.0,5,0,False,False,327,48,1739194186183,60.43247,22.217823
230992670,4.3,256.1,0,0,True,False,260,28,1739194229775,60.317652,20.99806
230279000,0.0,294.1,5,0,True,False,28,35,1739194116046,59.824457,22.94759
230992690,0.0,179.9,5,0,False,False,192,15,1739194096176,60.443167,22.152767
230234000,0.0,276.5,5,0,True,False,324,49,1739194069857,60.432155,22.216822
230167080,0.0,309.5,0,0,True,False,330,28,1739194228100,64.222373,23.715817
230980260,0.1,276.9,0,-128,True,True,511,57,1696401897329,59.45315,24.735828
230145760,0.0,140.6,5,0,True,False,101,37,1739194058901,61.595078,21.483833
230072700,0.0,290.1,5,-128,False,True,511,41,1739194120545,60.080128,19.934197
230980160,0.0,16.0,5,1,False,False,354,42,1739193943276,60.101313,19.922852
230956000,0.0,339.8,5,0,True,False,210,23,1701171564542,60.332673,25.576832
230035100,0.0,263.7,0,0,False,False,94,46,1738838686089,61.605232,21.458957
230151230,0.1,18.4,3,-128,False,False,511,30,1739194231150,60.31092,20.94235
230111650,0.0,257.5,5,-128,False,False,511,2,1739194203484,60.443388,22.253367
230022910,0.0,278.0,0,0,False,False,341,30,1739194230113,60.236675,22.126385
230182000,0.0,27.3,5,0,True,False,208,43,1739194064814,59.824118,22.94716
230992610,0.0,360.0,0,0,False,True,328,25,1739194225412,60.37478,21.17345
230992590,0.0,249.9,5,0,True,False,221,46,1739194188397,60.121448,22.018632
276504000,0.0,292.8,5,0,True,False,103,50,1739194071521,60.160337,24.927748
276861000,0.0,270.0,0,0,True,False,15,25,1739194226740,59.497242,24.940822
230275000,0.0,147.7,5,0,True,False,295,16,1739194217125,60.477802,26.945698
230987160,0.0,21.0,15,-128,False,False,511,21,1739194222255,64.666468,24.407135
230078710,0.1,141.0,5,-128,False,True,511,48,1727611847773,63.107052,21.584432
230025040,0.0,0.0,3,-128,True,True,511,20,1734691100793,61.132123,21.44913
230991740,0.0,314.1,5,0,True,False,186,47,1739194071198,60.442507,22.152672
276864000,0.0,168.2,5,0,False,False,175,22,1733486963634,59.447757,24.752463
276854000,0.0,0.0,5,-128,True,True,511,55,1739194138374,59.458845,24.714755
230947000,0.0,259.6,0,0,True,False,180,21,1739194222794,60.3105,25.552277
276342000,0.0,342.2,0,-128,False,False,511,22,1739194222649,59.455773,24.701187
230355000,0.0,77.2,5,0,True,False,235,55,1739194075617,60.433697,22.230222
230987550,8.3,203.4,0,-11,True,False,206,24,1739194226192,60.468018,21.41715
230085710,0.0,241.9,0,0,True,False,323,29,1739194230318,59.458102,24.723028
230984450,0.0,208.0,0,0,True,False,262,27,1739194226530,60.288142,25.835188
230990260,0.0,320.1,5,0,False,False,28,47,1739194126890,60.435437,22.210675
230109170,0.0,265.9,0,0,False,False,348,29,1739194229871,63.712007,22.688033
230163320,0.0,120.0,5,0,True,False,57,8,1739194208811,60.196167,22.261165
636018287,0.0,296.0,5,0,True,False,318,13,1677142816274,59.503933,24.99725
304913000,0.0,249.7,5,0,False,False,60,32,1700558491678,59.455465,24.70179
230987940,0.0,251.3,5,0,False,False,98,3,1739194082667,60.155772,24.888558
276702000,0.0,360.0,0,-128,True,False,511,53,1739194193488,59.45179,24.66963
230091080,0.0,188.9,15,0,False,False,16,22,1739194224316,60.105345,24.974202
230117660,0.0,170.2,0,0,True,False,318,31,1739194231101,60.394688,21.80905
230697000,0.0,360.0,5,0,True,True,139,51,1739194072060,60.216442,25.190635
636020532,14.4,54.2,0,0,True,True,55,30,1739194230512,60.96873,20.45117
230931000,0.0,18.0,5,-128,True,False,511,41,1739194001164,60.096367,23.553667
230111080,0.0,174.7,0,0,True,False,274,20,1735733299892,59.901568,23.267057
276588000,0.0,145.1,0,0,False,False,316,46,1702540966478,61.13331,21.440972
276813000,0.0,106.0,0,0,True,False,106,16,1678188257399,60.163217,24.968983
230087600,0.0,48.9,5,0,False,False,229,43,1728223783217,60.176288,24.962515
230944050,0.0,171.4,15,0,True,False,11,53,1728128994879,60.442552,22.153065
276784000,0.1,319.3,5,0,False,False,35,52,1739194132384,59.458473,24.720687
230169030,0.0,360.0,3,0,True,True,138,25,1739194225461,60.145967,24.983387
230113940,0.0,18.5,0,0,False,False,115,21,1739194222255,60.472678,26.958575
230985490,8.1,170.4,0,-12,False,False,170,22,1739194225026,60.1542,24.982397
276829000,0.0,56.4,0,-5,True,False,208,26,1739194227762,60.147997,24.914795
230110440,0.0,172.3,0,0,True,False,176,25,1739194227178,59.873075,22.448858
613467061,14.2,74.2,0,0,True,True,74,55,1738788237359,59.735587,24.534783
276776000,0.0,175.6,0,0,True,False,314,27,1702548163841,61.13315,21.44137
230155950,0.0,259.6,0,-5,True,False,190,30,1739194230266,60.442432,22.15244
276851000,0.0,360.0,5,0,True,False,5,35,1739194115997,64.659427,24.415803
230634000,11.3,233.8,0,0,False,False,236,30,1739194231357,60.1853,21.482765
273298390,8.8,71.3,0,0,True,True,67,29,1739194231407,59.653772,23.97441
230664000,0.0,254.0,5,0,False,False,10,6,1739194087053,60.441925,22.152387
230286000,0.0,128.2,0,0,True,True,183,30,1739194231101,60.310978,25.552173
276014100,0.0,360.0,5,-128,True,True,511,28,1739193449033,59.4591,24.721143
230006760,0.0,253.0,0,0,False,False,345,29,1739194230705,63.71185,22.688133
230091450,0.0,290.2,5,0,False,True,144,46,1739194065823,60.40888,26.25933
219829000,10.7,48.5,0,0,True,False,49,23,1739194224364,64.888248,22.683788
230938590,0.0,289.7,0,0,False,True,234,25,1739194225219,60.444355,22.253822
230982010,0.0,38.8,0,0,True,False,294,39,1739002178278,63.211752,21.14235
230341000,13.6,72.8,0,0,True,False,70,27,1739194229339,60.118283,20.545025
230604000,0.0,0.0,5,7,False,False,42,47,1679069508957,59.461367,24.71165
230992650,0.0,0.1,5,0,True,False,250,49,1739194189540,59.824932,22.947258
230938660,0.0,321.3,0,0,True,False,356,23,1739194222697,60.270257,22.308367
255919000,0.0,360.0,5,-128,True,True,511,35,1687952315502,59.450402,24.763475
249865000,0.0,74.5,15,-128,True,False,511,33,1678262796189,59.457708,24.70359
230981770,0.0,10.2,0,0,True,False,211,27,1739194226385,59.782103,21.37036
230065310,0.0,132.4,0,0,False,False,331,27,1734094286626,64.221085,23.692948
230155020,0.0,60.2,0,0,True,False,179,23,1724798124183,60.079913,19.934705
230991010,0.0,273.5,15,-128,False,False,511,29,1739194230850,60.436925,22.238737
230167440,0.0,328.2,5,-4,True,False,299,7,1739194208714,63.081742,21.569337
230111350,0.0,253.6,0,0,True,False,352,28,1739194227713,64.220825,23.717192
352004893,0.0,55.1,1,-5,True,False,292,50,1739194192385,59.868543,26.021742
230356000,0.0,332.7,5,0,False,False,28,49,1739194069489,63.081167,21.571228
244090097,17.5,215.9,0,0,True,True,216,25,1739194226579,64.296005,22.254288
230987000,20.5,206.4,0,0,True,False,208,26,1739194227129,60.06939,25.151222
230099540,0.0,156.8,0,-128,True,False,511,28,1739194228306,60.32248,20.372245
230991780,0.0,332.7,5,0,False,False,138,44,1739194065316,61.133473,21.440637
230668000,0.0,247.4,0,0,False,False,22,21,1739194222504,60.234872,22.112028
230953000,0.0,285.4,5,0,True,False,154,56,1739194139147,60.321493,22.347883
230290000,0.0,120.5,5,0,True,False,242,21,1739194101893,60.169443,24.972702
230992260,0.1,195.0,5,0,True,False,266,10,1739194089890,61.1272,21.472852
230686000,0.0,348.4,0,0,True,False,221,26,1739194227614,60.474175,26.952473
230110670,0.1,15.6,5,2,True,False,242,35,1739194118944,60.169727,24.974947
276158000,0.0,360.0,5,0,True,True,212,54,1739194074980,59.45844,24.717118
230938250,0.1,94.0,5,0,True,False,184,18,1727647339370,60.281342,22.2876
230174460,0.0,249.9,0,0,True,False,76,20,1739194221901,60.541032,21.319953
230110890,0.0,210.5,8,0,True,False,355,16,1739194217622,60.080517,19.9349
230061040,0.0,0.0,5,-128,True,True,511,55,1739194197333,60.169152,25.009425
276858000,0.0,281.9,0,0,True,False,288,24,1739194225122,60.474497,26.952132
230946000,0.0,291.1,0,-4,False,False,179,20,1739194221513,60.311378,25.552333
230086510,0.0,360.0,3,-128,True,True,511,24,1739194224364,60.074693,20.526768
304408000,9.4,253.7,0,0,True,False,255,25,1739194226627,59.961778,26.095592
230157930,0.0,0.0,5,0,True,False,52,44,1738759065868,60.434557,22.232352
230995840,0.0,307.4,0,-128,False,True,511,63,1681890514452,59.45055,24.605448
230992750,0.0,188.9,5,0,True,False,358,14,1739194094527,60.080427,19.934142
230111110,0.0,357.4,5,0,True,False,91,37,1739194177184,59.810105,22.915055
255814000,18.5,76.4,0,-2,True,False,75,27,1739194227275,59.907067,25.32186
210048000,13.1,71.2,0,0,False,False,71,28,1739194230266,59.545058,23.291833
230085750,0.2,4.6,0,-127,False,False,252,27,1739194228255,59.458877,24.713947
255620000,10.4,103.5,0,0,False,False,106,28,1739194227713,59.614498,20.98544
230108270,0.0,23.0,5,-128,False,False,511,46,1739194066392,60.172112,24.96182
230995660,0.0,231.0,5,0,True,False,127,52,1739194132912,63.844273,23.019155
230938560,0.0,294.5,5,-128,False,True,511,54,1739194133541,63.844205,23.019447
230992680,0.0,324.9,0,0,True,False,183,20,1739194221950,60.117842,20.2963
230061400,0.0,262.6,0,-128,False,True,511,27,1739194227078,60.375438,20.08776
230012710,0.0,186.8,0,-128,False,False,511,58,1735889577356,59.810312,22.913823
230685000,7.6,209.0,0,18,False,False,210,30,1739194231198,59.49742,24.968182
276005280,0.0,238.2,0,0,False,False,274,25,1739194226240,59.55812,24.794873
230941090,0.1,334.7,5,0,False,False,268,4,1729939024186,61.343238,21.56079
230017340,0.0,148.6,0,0,False,False,25,26,1739194226095,60.013465,23.946027
230212000,0.1,180.8,5,-128,False,False,511,16,1739194097482,63.84199,23.025133
230991880,0.0,52.9,5,0,True,False,15,8,1739194207934,60.170822,24.961302
413260186,0.0,0.0,5,0,False,False,0,5,1705393386069,59.903083,26.157265
230143140,0.1,360.0,0,-128,True,False,511,21,1739194221998,59.458317,24.721283
230995680,0.0,0.0,0,-128,True,True,511,19,1653411559880,60.190052,21.970217
230938960,0.0,301.2,5,0,False,False,163,60,1665474793816,60.406902,26.25197
230991670,0.0,23.3,15,0,True,False,128,27,1739194226675,60.46179,26.962367
230092050,0.0,360.0,5,0,False,False,155,55,1735219735288,60.013665,23.947768
245097000,0.0,312.9,5,2,True,False,336,47,1739194186289,60.484048,26.94831
230005000,0.0,230.0,5,0,False,False,220,9,1637000470839,59.495833,24.946333
275494000,0.0,106.9,5,0,True,False,3,37,1704969459572,59.463465,24.647537
248615000,0.0,344.7,5,0,True,False,331,30,1739174311786,59.45306,24.66294
230007910,0.0,249.6,0,-128,False,True,511,26,1737030506201,60.168927,24.969525
230994810,0.0,360.0,0,-128,True,True,511,17,1731928097984,60.407813,26.253943
230149160,0.0,257.5,0,0,True,False,116,6,1734678367925,60.337508,25.578558
276197000,0.0,188.0,5,0,True,False,29,23,1734531357333,59.457402,24.718427
230024490,0.0,154.8,5,0,True,False,193,56,1739194196364,60.443633,22.152975
257090000,0.0,271.8,5,0,True,False,274,45,1611583367203,60.450982,22.036083
230031001,0.0,315.5,5,-128,False,True,511,2,1607948941483,60.166337,24.705723
230987870,0.0,197.0,5,0,False,False,511,4,1668274086314,60.111787,19.924882
230044550,0.0,360.0,5,-128,True,True,511,51,1693483072174,60.185133,25.025238
230013790,0.1,179.8,0,-128,True,False,511,2,1732017481714,60.472668,26.957778
276003580,0.4,27.8,5,-128,True,True,511,28,1739194108688,59.458348,24.720478
230111190,0.0,353.9,0,-128,False,True,511,30,1739194230065,64.220792,23.717238
230081700,0.0,0.0,0,-128,True,True,511,4,1617800045355,60.192952,21.941612
230939100,0.0,233.7,0,-128,False,True,511,59,1730907838492,60.335797,25.579492
230992510,0.0,198.7,5,-1,True,False,6,6,1738848605480,60.443422,22.15324
276838000,0.2,248.2,0,0,True,True,72,37,1600358138049,59.457915,24.708343
230985210,0.0,321.3,5,-128,True,False,511,48,1732713049268,60.033947,24.356867
375203000,0.0,360.0,5,0,False,False,246,6,1649235726527,59.45797,24.704393
230011270,0.0,287.7,15,0,False,False,33,15,1730449756633,60.336747,25.579405
230990270,0.0,123.6,0,0,False,False,283,10,1631271970100,60.160237,24.928158
230052040,0.0,283.0,5,0,False,False,39,40,1739015980212,63.607185,19.903645
249624000,0.0,31.3,5,0,True,False,321,60,1642225794569,59.454645,24.66721
230991040,4.1,349.5,0,0,True,False,350,32,1735989573857,60.463597,26.970545
230025480,0.0,360.0,0,-128,True,True,511,42,1609899403057,61.594233,21.46401
563041800,0.0,198.2,5,0,False,False,289,35,1629715056553,61.126833,21.429333
230006380,0.0,324.8,0,-2,True,False,151,13,1672407193590,59.927393,23.510865
259721000,0.0,56.0,5,-128,True,False,511,1,1670608322290,59.458842,24.658755
266454000,0.0,356.3,5,0,True,True,132,31,1739194110776,59.499038,24.941257
230024660,7.0,275.9,0,0,True,False,275,23,1739194222456,60.167528,24.999955
305655000,0.0,52.3,5,0,False,False,298,51,1739194071674,63.862913,23.033128
305559000,0.0,328.5,5,0,True,False,121,53,1620737148290,59.460433,24.656588
230099950,0.0,108.2,0,-128,False,False,511,21,1734591323070,60.337488,25.578578
236039000,0.0,41.5,5,0,True,False,321,33,1613978914263,60.01485,23.92785
230001,0.1,193.1,0,-128,False,False,511,27,1583396128784,60.419893,22.385317
230994270,0.0,302.6,5,0,True,False,115,2,1733937302257,60.33749,25.578592
230035440,0.0,257.2,0,0,True,True,341,23,1734423263330,63.712,22.688462
230983310,0.0,360.0,0,-128,True,True,511,15,1733847555440,62.347973,21.218047
230948000,0.0,66.5,3,0,True,False,140,0,1655868963046,60.213833,25.201633
230109840,0.0,282.5,0,-128,False,True,511,37,1729863277183,60.389397,25.662083
230672000,0.0,300.4,5,-128,True,False,511,38,1584359320323,59.461767,24.648278
212308000,0.0,234.8,5,0,False,False,334,44,1736676044748,60.454892,22.033568
230107940,0.5,282.0,5,-128,False,False,511,8,1734598627544,60.430673,22.22329
230145770,11.1,234.0,0,127,False,False,237,19,1582813699542,60.415592,26.913973
230983050,0.0,265.0,0,0,True,False,324,30,1739194229823,60.43721,22.219442
209658000,0.0,333.2,5,0,False,False,132,53,1739194013644,60.422013,26.914502
230636000,0.0,181.6,5,-128,False,False,511,17,1630305197926,63.08839,21.55365
230017350,0.0,233.3,0,0,False,False,349,1,1734424440949,63.711995,22.688353
230114690,0.0,240.7,0,-128,False,True,511,58,1604380857957,60.337708,25.57873
205208000,12.5,121.8,0,0,True,True,120,7,1713195548021,59.677092,26.377983
230941170,0.0,0.0,5,0,True,False,304,11,1736853133921,61.131348,21.447975
265719460,0.0,306.1,0,-128,True,False,511,21,1739194222255,63.681215,20.333772
230025060,0.0,234.6,3,-128,False,True,511,51,1731141590500,60.407178,26.253505
230033880,0.0,231.3,0,0,True,False,10,23,1732004902404,60.337683,25.578772
230093590,0.0,0.0,5,0,False,False,346,39,1739194118455,60.406627,26.251653
230110310,0.0,0.0,0,0,True,False,124,44,1732646623464,60.434965,22.205377
230353000,10.0,0.0,0,0,True,False,0,35,1738084836702,60.080457,22.35215
212701000,0.0,313.1,0,0,True,True,329,14,1702385773357,60.412377,26.256833
276629000,0.0,0.0,5,-128,False,False,511,3,1739193784503,59.459252,24.703208
276297000,0.0,360.0,11,-128,True,True,511,54,1623219055181,59.499753,24.81261
276847000,0.0,11.5,5,1,True,False,192,39,1739194121168,59.497192,24.940423
230986740,0.0,241.0,0,0,True,False,94,48,1734614749872,64.666748,24.406555
230945000,0.0,325.5,1,0,True,False,53,1,1631858342611,60.264087,25.539783
538007096,0.0,38.0,1,0,True,False,287,0,1739194203012,59.833883,26.03005
265314000,0.0,163.4,15,0,False,False,110,26,1739194225412,63.695948,20.346875
636023238,9.0,231.6,0,0,False,False,234,45,1723377105908,59.471203,22.395605
341702000,0.1,50.6,1,0,True,False,225,53,1739194015145,59.597122,24.010728
246650000,0.0,259.8,5,0,False,False,320,51,1739194190869,60.420027,26.912087
276002240,0.0,360.0,0,0,True,True,15,34,1735222415351,59.63672,25.011878
212359000,0.0,29.1,5,0,True,False,43,40,1715924387629,59.462867,24.714547
257834000,0.0,192.7,1,2,True,False,232,15,1737637334894,60.275533,25.54319
636091866,0.0,253.4,5,0,False,False,331,7,1720681927304,59.453077,24.662798
276010310,0.0,227.1,5,0,False,False,15,31,1728291213608,59.458447,24.717957
209530000,0.0,313.7,1,0,True,False,313,55,1739194136711,60.185222,26.333713
230938050,0.0,120.0,15,-128,True,True,511,9,1730216589475,60.172618,24.965213
230157750,0.0,225.1,5,0,True,False,269,11,1723686312322,61.59403,21.464782
265644670,0.0,360.0,3,-128,True,True,511,53,1724333573851,63.734722,20.536225
230992170,0.0,308.7,5,-128,False,True,511,40,1713422559963,60.433877,22.230658
230709000,0.1,323.1,5,10,False,False,330,7,1739194207417,60.41664,26.253442
230031000,0.1,293.2,0,0,False,False,0,26,1739194225749,60.166312,24.705693
314996000,14.3,73.3,0,0,False,False,70,23,1739194226482,59.662407,24.107618
235012220,0.1,267.0,5,1,True,False,29,60,1655147503145,59.526667,26.545667
244130689,0.0,244.0,5,0,True,False,244,20,1739194101845,59.82213,22.953257
265653610,6.0,330.2,10,127,True,False,332,41,1711792840349,63.856007,20.772045
230997470,0.0,245.6,0,0,True,True,70,47,1738914407546,61.12652,21.449842
230175270,12.3,63.1,0,-127,True,False,64,47,1728471947493,59.811913,22.339398
230992140,0.0,360.0,0,-128,True,True,511,20,1736248338839,60.430693,22.2226
538004335,9.0,70.8,3,0,True,False,74,40,1720607742257,61.006627,24.177167
265563260,0.0,94.5,0,0,True,False,54,25,1739193806313,63.680037,20.333412
636023496,0.0,64.1,1,0,True,False,166,24,1708679126005,59.487342,24.524657
477108700,0.0,325.0,1,0,False,False,39,27,1694428889609,59.488867,24.575533
273390640,0.0,360.0,5,-128,True,True,511,31,1644996932078,59.45765,24.654833
230180000,0.0,140.3,5,0,True,False,2,54,1674131095252,60.092,19.928
276848000,0.0,290.1,5,0,False,False,222,32,1669720771410,59.462313,24.713272
215209000,13.3,333.1,0,0,True,True,333,28,1739194229242,59.56272,24.423238
230005600,0.3,311.4,0,0,False,False,338,60,1735595490865,60.430152,21.050312
230957000,0.0,345.2,5,0,True,False,211,2,1697545863646,60.33262,25.57677
230171670,5.7,227.3,0,-128,False,True,511,51,1731060290776,60.470105,26.940478
244036000,12.5,71.0,0,0,False,False,70,22,1739194223834,59.690567,24.211567
616877000,0.0,95.5,5,0,True,False,51,21,1696834822283,59.454708,24.662997
276009290,0.1,173.0,0,-128,True,False,511,34,1729950575619,59.611192,25.572803
244855000,0.0,176.0,5,0,True,False,176,47,1739194189492,64.655933,24.41015
248863000,0.0,342.8,5,-128,True,False,511,52,1697383074120,59.459105,24.65273
230941940,0.1,95.1,5,4,True,False,194,42,1739191843868,60.17181,24.962398
230639000,18.9,33.6,0,0,True,False,34,27,1739194229678,60.109005,20.469945
249327000,0.0,111.0,5,-7,False,False,31,0,1691128560886,59.456588,24.704418
230011290,0.0,339.0,0,-128,True,False,511,22,1739194221754,63.081393,21.571888
273342810,10.9,253.0,0,0,False,False,254,28,1739194229630,59.68109,23.720063
230235000,0.0,184.1,5,-128,False,True,511,49,1730872849226,60.145288,24.983528
230046600,0.0,360.0,0,0,True,True,172,24,1739194224881,60.110578,19.920382
276636000,0.0,212.1,0,0,False,False,134,27,1739194228354,59.450683,24.672483
230987380,0.0,282.3,5,-128,True,True,511,18,1739194098897,60.443475,22.154767
230629000,18.9,38.8,0,-20,True,False,37,30,1739194230995,60.013478,20.295757
255892000,10.1,75.8,0,-6,False,False,75,22,1739194224316,59.694352,24.142345
265507630,0.1,309.9,0,-128,True,False,511,46,1739161486884,64.675592,21.286037
533132275,11.5,253.0,0,0,True,False,252,49,1686668331663,59.6615,23.531467
230942790,0.0,210.0,5,0,True,False,95,6,1718204645542,60.441198,22.149308
265528060,0.0,358.8,5,0,False,False,227,11,1739194210522,63.805128,20.867187
230014910,102.3,360.0,5,0,True,False,116,24,1739194104223,60.168757,24.969853
276432000,102.3,360.0,5,-128,True,False,511,53,1739194181095,59.45744,24.718258
210426000,0.0,193.5,5,-128,False,False,511,8,1691758449885,60.433928,22.231087
230055040,0.0,360.0,5,-128,True,True,511,14,1739194155011,60.148945,25.035667
230158730,0.0,152.3,15,0,True,False,324,26,1739194228354,64.22485,23.707722
230987390,3.8,341.3,0,-127,True,False,341,29,1739194230512,60.2157,21.55904
276835000,0.0,349.6,0,-128,False,False,511,20,1739194221133,59.457567,24.703145
230981750,0.0,86.8,0,0,True,False,26,23,1739194222355,63.080937,21.571727
230115340,0.0,247.0,15,0,True,False,263,29,1739194229194,61.594122,21.46423
230018670,0.0,151.5,0,-128,False,True,511,24,1739194224822,60.796513,21.376815
276538000,0.0,0.0,0,-128,False,False,511,23,1739194224881,59.457867,24.706992
276817000,0.0,141.0,5,5,True,False,223,0,1739194201025,59.461083,24.711283
276781000,0.0,0.0,5,0,True,False,34,8,1739193729597,59.457847,24.71993
276260000,0.0,181.8,0,0,False,False,251,30,1739194231407,59.457938,24.708212
230955000,0.0,314.2,5,0,True,False,314,52,1739194193051,60.161027,24.924305
236150000,0.0,227.4,5,0,False,False,42,40,1715327021180,59.462335,24.71351
230012240,0.0,127.5,0,-127,False,False,117,14,1731250993484,60.336212,25.578277
230113760,0.0,17.6,5,0,False,False,160,53,1739194073272,60.17214,24.962083
275437000,0.1,360.0,5,0,True,True,122,42,1683224202912,59.462553,24.64991
230011390,0.0,322.5,0,-128,False,True,511,10,1725041170243,64.216543,23.684367
230053270,0.0,272.1,3,0,True,True,98,55,1695194455200,60.441135,22.150238
334863000,0.1,345.0,1,0,True,False,291,43,1739194185274,59.8405,25.872667
246507000,0.0,343.2,5,0,False,False,55,27,1739194228700,60.793812,21.337548
247114900,0.0,360.0,5,-128,True,True,511,39,1675675480060,59.45045,24.762548
258020030,0.0,360.0,5,-128,True,True,511,33,1642067314171,60.440447,22.215797
246539000,0.0,357.1,5,0,True,False,299,10,1739194210072,63.862525,23.034595
230125910,0.0,108.7,0,0,True,False,25,29,1739194228455,60.105192,24.974493
265814500,0.0,127.0,0,-128,False,False,511,46,1739193946279,63.683097,20.334867
230939370,1.6,222.0,0,0,True,False,44,22,1739194223157,60.467128,21.693863
230303000,11.1,77.6,0,0,True,False,77,54,1733840275456,59.917013,22.551178
230056260,0.3,359.7,15,-128,False,False,511,6,1726650491044,60.110047,20.68163
236153000,0.0,274.7,5,0,False,False,316,13,1683701474403,59.45071,24.672238
276790000,0.0,62.1,15,-128,True,True,511,21,1644591142023,59.499233,24.814172
230014190,0.1,320.3,0,0,False,False,511,45,1734090765670,60.080098,19.934263
230162930,0.0,252.9,5,0,True,True,182,17,1684747278755,59.453162,24.737158
230020480,0.0,351.2,0,-9,True,False,27,39,1732340919119,60.406252,26.251582
212356000,0.0,301.9,5,0,False,False,302,35,1733294374301,59.461108,24.65409
276815000,0.0,299.0,5,0,True,False,221,19,1651818200260,59.459952,24.709485
248803000,0.0,6.0,1,0,False,False,298,54,1650277314739,59.4892,24.547167
276519000,15.5,1.0,0,-2,True,True,0,24,1739194225412,60.115922,24.905188
230943910,0.0,360.0,15,-128,True,True,511,19,1672135099576,60.419883,22.385163
265004000,0.0,140.2,5,0,True,False,140,21,1739194162479,60.161367,24.95973
212880000,0.0,278.4,5,0,False,False,39,5,1739194085763,60.796177,21.375163
276805000,0.0,44.7,5,0,True,False,102,30,1739193991446,59.448993,24.773888
230174140,0.0,301.7,0,0,True,False,299,33,1731589714657,60.43557,22.20507
266333000,0.0,304.2,5,-128,True,False,511,51,1739194072810,63.679852,20.342608
230934000,0.0,309.0,5,0,False,False,97,23,1739194163913,61.132117,21.425617
275304000,0.0,80.3,5,1,False,False,254,39,1739194061875,59.45832,24.710075
230997150,0.0,212.2,0,0,False,False,22,14,1734000733603,60.337465,25.578173
230110910,0.0,163.6,0,0,True,False,117,30,1734543089946,60.337537,25.578467
230993760,3.9,95.0,0,0,True,False,86,31,1739194231198,60.159435,20.37391
230989410,0.0,306.3,5,-128,False,True,511,34,1733753194205,61.130743,21.447495
230983340,0.0,280.8,5,0,True,False,233,11,1739194211513,60.800925,21.38233
230276000,0.0,339.3,5,0,True,True,302,55,1654598275897,59.497833,24.939497
209992000,0.0,238.3,5,-128,False,False,511,31,1739194172093,59.456353,24.702433
314206000,0.0,142.7,5,0,False,False,297,0,1710488040399,59.87945,23.225593
230942800,0.0,334.3,0,-128,False,True,511,45,1732021605044,60.406753,26.251637
477700600,0.0,260.1,5,0,False,False,312,45,1707915226921,59.494473,24.95615
230111240,0.0,149.8,0,-128,False,False,511,60,1733900686082,63.081067,21.572133
230087590,0.1,360.0,0,-128,True,True,511,7,1729673227866,60.43598,22.236333
352002931,0.1,0.4,1,0,False,False,0,36,1739194228306,59.827667,25.8
255915595,0.0,201.5,1,0,True,True,77,35,1695030875016,59.515863,24.515958
230128680,12.7,320.2,5,0,True,False,323,29,1734779790398,60.285507,26.40511
230157770,9.2,337.0,0,0,True,False,336,35,1712389416193,60.201585,21.665878
636092297,10.9,77.0,0,0,False,False,79,23,1739194222355,59.54004,23.583922
230008800,0.0,2.9,0,0,True,False,172,21,1739194221561,61.594065,21.463783
230046140,0.0,216.3,0,0,True,False,348,29,1739194230995,60.160767,21.691218
256794000,9.7,232.1,0,0,False,False,233,35,1735159114649,59.46205,22.44214
230137040,0.2,155.7,0,0,False,False,156,0,1725437401602,61.608597,21.515547
230028460,0.0,360.0,0,0,True,False,274,16,1737372196679,60.376497,21.876253
304444000,9.8,71.8,0,0,True,False,71,24,1739194224977,59.406527,22.663863
276866000,0.0,87.0,0,0,True,True,3,41,1713777161710,60.443263,22.218943
273259730,0.0,246.7,1,4,True,False,283,14,1739194215069,59.836428,25.995557
237714400,0.0,231.3,5,0,False,False,135,22,1727436323394,60.216318,25.199767
212255000,0.0,334.0,5,0,True,True,331,13,1733722755399,59.453178,24.662777
636019974,12.0,66.9,0,0,True,True,67,23,1739194224268,59.86558,25.838008
230941810,0.0,338.9,0,0,True,False,103,17,1734103337826,60.190085,21.970262
230084710,0.0,264.9,0,-128,False,False,511,46,1702976807794,60.121398,22.01833
236265000,0.0,0.1,5,0,True,False,300,12,1707214873695,59.459637,24.658992
273148510,11.5,79.4,0,2,True,False,80,23,1739194226240,59.838063,25.358252
255806289,0.0,231.5,5,0,False,False,221,58,1713349799665,59.46079,24.710902
